cvd;dow;temp.l1;temp.l2;temp.l3;temp.l4;dptp.l1;dptp.l2;dptp.l3;dptp.l4;o3.l1;o3.l2;o3.l3;o3.l4
51;Wednesday;3.835045529;3.090716706;2.572667329;2.695364598;4.248802267;3.49473203;2.878627268;3.079560083;1.837609962;1.780376258;1.750402642;1.771309669
38;Thursday;3.727613064;3.157536019;2.595679809;2.772356658;4.103696599;3.565620964;2.901238763;3.168794161;1.907867761;1.779107735;1.763460791;1.682123566
52;Friday;3.693279158;3.213808778;2.620100457;2.803948352;4.080419498;3.62314872;2.927002804;3.17824809;1.930809019;1.78231956;1.773217945;1.732588298
52;Saturday;3.578471489;3.264822094;2.651193414;2.758698553;3.860667214;3.675993314;2.964114654;3.070692793;2.084698102;1.786687969;1.779527653;1.785805389
54;Sunday;3.452309799;3.30447002;2.695927657;2.614879989;3.696280339;3.709591842;3.016901447;2.899765103;2.147482461;1.801658365;1.783917502;1.821031577
66;Monday;3.427261423;3.331612522;2.752144214;2.497177918;3.683055264;3.727603347;3.085752861;2.717100109;2.08613379;1.820598515;1.784583333;1.885225726
61;Tuesday;3.451690191;3.353384918;2.812930487;2.471853639;3.738914567;3.740822964;3.154052144;2.760147365;2.098073835;1.834571172;1.788236045;1.85604124
56;Wednesday;3.392189011;3.373236895;2.877954834;2.450190456;3.653409784;3.754059632;3.232854169;2.650375358;2.270534338;1.848961367;1.787626301;1.925389294
50;Thursday;3.269794034;3.384853015;2.954089488;2.33264423;3.497672115;3.756623413;3.32567045;2.492678667;2.304082695;1.875391645;1.783945166;1.981301468
42;Friday;3.13013774;3.383623196;3.032532751;2.331983732;3.416035067;3.743438711;3.417996922;2.528943416;2.316567904;1.903462208;1.790843743;1.854353727
45;Saturday;3.071300595;3.368513888;3.113984094;2.313342957;3.385122131;3.720078077;3.515631096;2.476899234;2.308925673;1.931330221;1.799122458;1.857342548
55;Sunday;3.080279134;3.345517589;3.197629207;2.299395029;3.448743543;3.690424471;3.607676212;2.569905453;2.293546607;1.957393197;1.81302833;1.802118718
49;Monday;3.174571893;3.319808658;3.27351922;2.418470468;3.527766517;3.661848262;3.686385612;2.764936208;2.241419124;1.980957472;1.828871657;1.797816567
55;Tuesday;3.303454393;3.298021473;3.337741087;2.588653762;3.625855237;3.63606206;3.752465427;2.946881429;2.202847672;1.999422749;1.844475758;1.821298177
59;Wednesday;3.438312977;3.283062499;3.391814857;2.737621048;3.781099164;3.615052504;3.802876131;3.168434848;2.151128113;2.013851162;1.861782959;1.81500755
58;Thursday;3.58225247;3.2758762;3.427877899;2.99539237;3.923584351;3.603703158;3.831285091;3.475873589;2.205336659;2.023325698;1.880722526;1.807178255
43;Friday;3.663885235;3.277860475;3.443488322;3.285920884;3.98839163;3.601957261;3.83711046;3.790029124;2.250351222;2.035492747;1.899528134;1.823309531
49;Saturday;3.694962301;3.28530464;3.440324512;3.55123236;4.026308956;3.605028353;3.825037392;4.037058593;2.345070363;2.049612272;1.919093072;1.828796777
49;Sunday;3.697601679;3.29518304;3.42684783;3.69695777;4.098034363;3.611603586;3.801426064;4.193669686;2.279042453;2.069197975;1.937153706;1.868056616
51;Monday;3.725787301;3.305837994;3.406170579;3.79757722;4.102592593;3.624368582;3.774740207;4.233907262;2.220826454;2.082741242;1.952684814;1.920530396
54;Tuesday;3.759070199;3.319164691;3.389078561;3.749499834;4.116147297;3.638316941;3.753504878;4.159135743;2.426770831;2.091115105;1.964208766;1.988400473
55;Wednesday;3.759896865;3.335246823;3.376984468;3.685293742;4.085914259;3.653778278;3.73824073;4.080144443;2.630566357;2.113546875;1.969617268;2.086786393
50;Thursday;3.745426594;3.351444316;3.370182878;3.619840838;4.055587676;3.667231764;3.731542345;3.9676732;2.655382936;2.14978414;1.970596793;2.169586908
52;Friday;3.772458839;3.36631107;3.372381868;3.505215577;3.965406273;3.678401107;3.729226633;3.913923087;2.664739961;2.186676787;1.977261528;2.117606269
45;Saturday;3.826857986;3.382554499;3.377143502;3.481778831;3.958740934;3.683001866;3.725403779;3.939107363;2.647869835;2.222626814;1.997709563;1.95695551
45;Sunday;3.962269652;3.402086145;3.37950779;3.528629123;4.175328913;3.687321222;3.71653278;4.00976974;2.785182944;2.255293504;2.024274509;1.904488239
50;Monday;3.975955423;3.430655954;3.382090619;3.543182101;4.075901988;3.707360253;3.710103449;3.981735607;2.830090347;2.295680797;2.047841586;1.980290546
55;Tuesday;3.861755877;3.45933399;3.385038497;3.558940422;3.907044049;3.720153244;3.701916373;4.014769114;2.940755334;2.33706083;2.071930446;2.009932257
55;Wednesday;3.796060129;3.479033545;3.385989049;3.603986064;3.889164366;3.721016039;3.692104065;4.038703785;2.998589166;2.38399738;2.099668194;1.999337466
45;Thursday;3.831211769;3.493602589;3.382521091;3.676516113;3.913088152;3.721211645;3.67631239;4.11721185;2.976134923;2.432327969;2.133962046;1.952733593
52;Friday;3.874579081;3.510563934;3.375512443;3.734554954;3.95840241;3.724101197;3.65181882;4.231474021;3.053879605;2.475999933;2.173388624;1.926767947
44;Saturday;3.940349358;3.530695178;3.361770413;3.836857662;4.088118697;3.731451755;3.623533601;4.27803196;2.984853474;2.522080086;2.215788315;1.931392285
58;Sunday;3.959990856;3.55565174;3.349258202;3.830755545;4.136757951;3.749176024;3.598905888;4.22664773;3.099444209;2.560027992;2.255465156;2.012853576
47;Monday;3.970172419;3.581802626;3.344362937;3.739926975;4.096499299;3.770885015;3.584435021;4.092750587;3.191980519;2.603334918;2.290409185;2.119887422
38;Tuesday;4.068071928;3.608219034;3.340816853;3.737939915;4.195668974;3.789745882;3.575489715;4.0261184;3.14792687;2.650245911;2.3320212;2.072603984
61;Wednesday;4.191589194;3.641022915;3.34118399;3.703746368;4.288097871;3.81544552;3.574536466;3.929204797;3.07431739;2.690761652;2.373460805;2.120132183
38;Thursday;4.167951943;3.681540659;3.351383242;3.595003464;4.280532152;3.846862435;3.584475093;3.799895613;3.070067354;2.72308337;2.409090851;2.239533537
44;Friday;4.13395281;3.718546249;3.373244725;3.466200597;4.228397607;3.876261503;3.60190222;3.722227549;3.138451031;2.752411441;2.448940424;2.216020536
48;Saturday;4.10900025;3.750788291;3.407838874;3.324094002;4.19096852;3.90000521;3.632546658;3.566331238;3.199661121;2.78400198;2.484561235;2.309179324
48;Sunday;4.077705165;3.778470709;3.452484029;3.219958165;4.125823834;3.918601817;3.677756261;3.393033308;3.232889598;2.817508223;2.51537547;2.410156759
43;Monday;4.033221886;3.800777453;3.506520737;3.124994643;4.092046342;3.929635931;3.73140395;3.304238474;3.17647329;2.851187186;2.538721106;2.546482443
49;Tuesday;4.036037815;3.816696374;3.559498145;3.172065159;4.09813742;3.935437918;3.780547305;3.390822885;3.065525784;2.878731071;2.565949421;2.522999153
62;Wednesday;4.108827934;3.829875868;3.609034563;3.248140944;4.122005667;3.939233772;3.824151124;3.487437477;2.992456409;2.896261571;2.595146611;2.521442165
42;Thursday;4.313353543;3.845434788;3.65977592;3.259424147;4.301334041;3.942420103;3.870276663;3.47106248;3.096193026;2.906731792;2.622555999;2.566003605
48;Friday;4.420916565;3.872802269;3.705515524;3.360863129;4.422148213;3.956349196;3.903734581;3.666606743;3.054046018;2.922778644;2.658255409;2.47181959
50;Saturday;4.42718891;3.905050227;3.744418912;3.491309292;4.431539639;3.977144873;3.926666147;3.834436898;3.009582195;2.933578999;2.696640692;2.45722162
40;Sunday;4.409987448;3.935009237;3.782875995;3.532893703;4.468708746;3.996960392;3.948982265;3.865128146;3.136781869;2.93920301;2.728128779;2.570866906
49;Monday;4.411915464;3.961004221;3.824211357;3.526738691;4.49208928;4.017706907;3.975850703;3.825007602;3.083103417;2.952257472;2.757358891;2.619507414
42;Tuesday;4.431668494;3.984519556;3.86185291;3.609155086;4.512316711;4.038407834;3.996783916;3.930063703;3.066401451;2.959457132;2.796728232;2.498503478
44;Wednesday;4.48284618;4.00721884;3.889814944;3.770865363;4.600051274;4.059298262;4.004987093;4.125844352;3.029105579;2.963315734;2.83694512;2.504873755
58;Thursday;4.652250078;4.031921887;3.904860047;3.973741064;4.787007945;4.085729401;4.004098338;4.269372006;3.108458321;2.962449579;2.876295912;2.532155484
54;Friday;4.801259762;4.067542974;3.911367405;4.116679487;4.926855616;4.125015809;3.99703886;4.376136751;3.096093664;2.965386654;2.913045146;2.582546914
56;Saturday;4.86057575;4.112660708;3.91378598;4.202849197;4.981243701;4.17360061;3.990844394;4.392244849;2.996201973;2.96563916;2.946193951;2.646006637
57;Sunday;4.914482539;4.160677775;3.918559969;4.203798242;5.010233751;4.225062977;3.987284624;4.388680195;2.972070381;2.957300615;2.97200118;2.755342614
44;Monday;4.959596968;4.210934894;3.929083903;4.161006109;5.039738048;4.277336219;3.988447952;4.35880564;2.92469798;2.946366466;2.990139149;2.862672011
50;Tuesday;4.951969119;4.262423747;3.946985534;4.099243475;5.009883408;4.33007272;3.99967505;4.258122581;2.928997539;2.931678246;2.998381185;2.99545759
47;Wednesday;4.999367099;4.310938796;3.974187543;4.013248052;5.096748468;4.378515237;4.021522481;4.152104201;2.897818416;2.917337161;3.00369939;3.028303174
57;Thursday;5.105265829;4.360107382;4.007208748;3.97734996;5.158755654;4.43068604;4.049484824;4.111272282;2.940779865;2.90096495;3.00538363;3.069205199
42;Friday;5.087199711;4.41387422;4.042960507;3.987560639;5.068349066;4.484445485;4.082280754;4.091967286;2.878704818;2.88798708;3.007342366;3.055915557
35;Saturday;5.065486417;4.463194185;4.079338138;4.027511265;5.025751155;4.528571133;4.122763913;4.032589234;2.837577109;2.871103237;2.997536793;3.206943593
45;Sunday;5.036787153;4.507852564;4.11787874;4.043538819;4.987174524;4.566458173;4.166120793;4.036234362;2.800630546;2.852513548;2.97495669;3.365613122
58;Monday;4.983165257;4.547357986;4.158809208;4.053844443;5.001682145;4.598401032;4.212773362;4.030931937;2.795051139;2.832721198;2.958860853;3.255653329
42;Tuesday;4.954822515;4.580012751;4.199407687;4.098021021;4.978698221;4.62826223;4.2591974;4.072185145;2.841806719;2.813629563;2.95109198;3.122687823
66;Wednesday;4.976056038;4.607856118;4.237871556;4.162670692;4.956713301;4.653447591;4.304739783;4.119926523;2.872076984;2.798830492;2.939866255;3.155400032
47;Thursday;5.013657688;4.634590768;4.276775988;4.189348619;4.98497081;4.674325265;4.343923525;4.239048634;2.866602317;2.787234827;2.924112533;3.204091265
52;Friday;5.047897519;4.66133986;4.318220273;4.187138377;5.038669018;4.694780746;4.381801791;4.285250773;2.913749013;2.776487868;2.901625173;3.282674568
52;Saturday;5.041904324;4.687573917;4.368921262;4.093924755;4.995354576;4.71628427;4.435595744;4.095998486;2.975063969;2.770369417;2.884094283;3.201087863
43;Sunday;5.046892505;4.710179068;4.420662064;4.114813588;5.036739756;4.731648505;4.482894381;4.216758627;2.986579049;2.769662428;2.865964119;3.200640151
44;Monday;5.025024121;4.730231491;4.463144595;4.274592949;5.067039866;4.747567042;4.516606112;4.430140226;2.973214503;2.770565686;2.852951396;3.12431209
52;Tuesday;5.041422291;4.746293265;4.498196533;4.403815035;5.118885924;4.763677884;4.546080438;4.511204775;2.900030967;2.771079311;2.842224647;3.088907553
39;Wednesday;5.104515722;4.761405183;4.532312187;4.4399725;5.267882785;4.781658544;4.573940025;4.55564849;2.7059707;2.766973254;2.828025351;3.131222102
53;Thursday;5.170079638;4.778953946;4.566113775;4.467824741;5.387377081;4.808429066;4.601935746;4.579318402;2.513076167;2.749740507;2.817459012;3.06906294
49;Friday;5.178484215;4.799021507;4.601544681;4.470737007;5.374840561;4.84147923;4.637186577;4.51101098;2.478165705;2.719894863;2.79929618;3.152673453
45;Saturday;5.141274525;4.817464099;4.63536419;4.518787945;5.287199267;4.870993957;4.674635419;4.515286391;2.541575283;2.689083651;2.786726201;3.048764873
50;Sunday;5.087808009;4.831176201;4.666446185;4.579427827;5.171518631;4.891769017;4.70723542;4.612326278;2.654314616;2.664072749;2.779622482;2.950295498
42;Monday;5.056505384;4.839101123;4.701074264;4.549617643;5.134259176;4.902033769;4.744563396;4.570153218;2.60471449;2.648183978;2.768920443;2.982773114
36;Tuesday;5.045885809;4.842730378;4.741821511;4.48245306;5.173797209;4.907419099;4.786596606;4.524684853;2.644530089;2.629843057;2.752031022;3.051580154
63;Wednesday;5.087947903;4.843604545;4.7781412;4.559099501;5.281738608;4.913469828;4.826225375;4.576575308;2.629855925;2.615684075;2.733601742;3.055316772
38;Thursday;5.119509612;4.84580858;4.808502669;4.654586642;5.38166395;4.925259556;4.859682258;4.68129744;2.478790303;2.601646083;2.719476207;2.980160089
62;Friday;5.267510396;4.848856333;4.832793514;4.750220463;5.626464472;4.942365087;4.887343416;4.78249125;2.577511414;2.577778248;2.709851354;2.900455275
61;Saturday;5.49000219;4.861358974;4.849947127;4.861844661;5.829812207;4.975335426;4.906614363;4.924417146;2.787111849;2.561960627;2.703478537;2.838880632
61;Sunday;5.695932139;4.888775349;4.858562301;4.998503256;5.98953293;5.021177489;4.91929419;5.048693453;2.945654859;2.56187734;2.69459277;2.865478217
52;Monday;5.759945788;4.929885034;4.861863916;5.09794816;6.065090176;5.076710413;4.928021037;5.142368206;2.974813944;2.57370612;2.679131696;2.956211428
49;Tuesday;5.825725926;4.974346448;4.865133691;5.129203342;6.10775475;5.135849354;4.933924682;5.223770084;3.000584852;2.588184787;2.659204036;3.020784201
50;Wednesday;5.900489706;5.021937741;4.879179522;5.015074207;6.166159802;5.196002846;4.948974854;5.142262838;3.018834248;2.604901657;2.648040838;2.904732652
49;Thursday;5.887000089;5.072818643;4.898621733;4.98051248;6.153263964;5.257885333;4.970333252;5.103757578;2.948175998;2.623071115;2.635753804;2.928157069
51;Friday;5.843603139;5.120513465;4.916440715;5.043770745;6.130204259;5.316243831;4.990227491;5.173029167;2.953650983;2.636383889;2.621718744;2.958498039
47;Saturday;5.798544332;5.163108922;4.930234597;5.136375142;6.074651093;5.370476318;5.010276297;5.217015772;3.038922814;2.650165145;2.618932832;2.809198294
48;Sunday;5.774335904;5.200802327;4.940557736;5.216501953;6.066266349;5.418396515;5.029093017;5.276374327;3.21878539;2.669838044;2.615180812;2.832998912
43;Monday;5.728735846;5.235361154;4.948106474;5.283097793;6.055436856;5.463609277;5.045969131;5.341860828;3.320821827;2.701975886;2.613405495;2.822641744
43;Tuesday;5.689365737;5.265428392;4.954857257;5.319057538;6.069421169;5.505986289;5.065787215;5.338044572;3.375758531;2.740636829;2.612489845;2.834798156
55;Wednesday;5.648454119;5.291378484;4.9700125;5.226064778;5.964643453;5.54702216;5.09686872;5.220189556;3.442703788;2.782027419;2.621608768;2.725137877
44;Thursday;5.613640616;5.312794009;4.993481552;5.134330547;5.859820377;5.577770717;5.137227556;5.129440617;3.423378894;2.826579491;2.63499583;2.699879477
41;Friday;5.625422499;5.32995406;5.019584415;5.120117329;5.888352524;5.598173114;5.181158844;5.112797305;3.497852409;2.868011103;2.645908;2.768237711
50;Saturday;5.673070573;5.346162515;5.048288377;5.105508034;6.019507432;5.617874854;5.226890192;5.117861294;3.560459137;2.913095654;2.659284336;2.768462543
39;Sunday;5.753985712;5.36387849;5.079410217;5.094537853;6.087700735;5.64411686;5.274805944;5.120374371;3.733092599;2.960815044;2.673331112;2.796243059
46;Monday;5.776612554;5.3854052;5.109345216;5.135520114;6.113509132;5.67223565;5.320655476;5.184620796;3.66581945;3.018822017;2.691989745;2.774937735
43;Tuesday;5.774819561;5.406444018;5.142245841;5.120493281;6.163805949;5.699050753;5.373075699;5.130346332;3.426746147;3.069571665;2.712733729;2.790769245
58;Wednesday;5.802374671;5.424996925;5.183109841;5.037233227;6.202100531;5.726042977;5.43104531;5.091996013;3.462305812;3.100771369;2.740442307;2.731376081
36;Thursday;5.842345712;5.443036537;5.223387468;5.072575568;6.305490154;5.752353722;5.483236955;5.210169871;3.395871475;3.132367638;2.767034167;2.778313778
30;Friday;5.812173147;5.461505054;5.262491476;5.115702879;6.319676394;5.782868346;5.532169836;5.293102218;3.298929536;3.157110598;2.793266662;2.812240581
48;Saturday;5.772655661;5.475470672;5.299382053;5.17117948;6.358179132;5.811287081;5.577399475;5.381638248;3.256550187;3.173031402;2.818551461;2.848639341
36;Sunday;5.761701546;5.484557902;5.33133056;5.259880633;6.394182187;5.839501035;5.622215965;5.423120106;3.249591737;3.1842562;2.844494345;2.858104218
52;Monday;5.788470706;5.491152086;5.35921586;5.33226261;6.445239536;5.867434575;5.663460306;5.507431386;3.223884939;3.193307097;2.874893367;2.813563799
43;Tuesday;5.802005968;5.498131328;5.386221947;5.358981252;6.491922476;5.896360691;5.700501731;5.599327414;3.273165725;3.198704205;2.908843844;2.780955688
51;Wednesday;5.855233295;5.504554994;5.413581773;5.368481438;6.57022461;5.926070831;5.736564528;5.646291065;3.260490947;3.205776588;2.943837693;2.783216059
47;Thursday;5.978670637;5.513252816;5.441242615;5.379435669;6.678779273;5.958801634;5.773591028;5.667701399;3.349429373;3.209911999;2.98388512;2.73062265
38;Friday;6.063193397;5.529228635;5.466413892;5.431939975;6.710133309;5.996763512;5.804319873;5.791499991;3.398365138;3.218142534;3.030739125;2.656331617
54;Saturday;6.137457165;5.549624183;5.489858932;5.477161935;6.677524929;6.034487696;5.834418828;5.837331962;3.493818014;3.227245294;3.081447618;2.626509651
41;Sunday;6.21695358;5.573733026;5.509388838;5.554472701;6.764133239;6.067474316;5.862817612;5.895814442;3.642697728;3.240365184;3.134410845;2.621626909
47;Monday;6.301209775;5.601964583;5.527552163;5.598283825;6.886092834;6.104398299;5.890970328;5.933586341;3.711314749;3.261209475;3.185120362;2.683210624
47;Tuesday;6.374931654;5.634530087;5.548049151;5.593994189;6.97704633;6.147498594;5.926846661;5.865929473;3.666565097;3.284214549;3.223369275;2.886790323
50;Wednesday;6.412804509;5.670431658;5.571703685;5.581940347;7.028505972;6.194040092;5.969767727;5.813634897;3.581958534;3.301917743;3.246493184;3.121168478
37;Thursday;6.476763581;5.706965365;5.594621685;5.625567845;7.116609;6.240993098;6.010552718;5.890582485;3.58442923;3.312133405;3.263717426;3.219679958
43;Friday;6.557460758;5.746103651;5.613062884;5.721144769;7.229014511;6.291223095;6.042792162;6.055593609;3.581455095;3.321397368;3.281582572;3.223848347
